LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
E73XNQ0UES,30,84880,246818,317,107,4,4.72,48,0.38,PhD,Part-time,Married,No,Yes,Auto,No,0
V9P9NF9CXK,60,89833,80102,838,3,2,22.15,24,0.82,PhD,Part-time,Married,No,No,Other,No,0
QYOSI0M1SR,38,138372,40592,682,49,2,24.44,24,0.73,High School,Full-time,Divorced,No,No,Education,Yes,0
7F1Z900D1G,47,74548,90443,533,113,3,4.5,60,0.88,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
B6X8FTKBLP,38,133460,190242,819,53,1,5.81,24,0.86,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0
YDW9C2P8VA,65,140040,15057,475,55,4,7.18,24,0.49,Master's,Full-time,Single,Yes,Yes,Business,Yes,0
DJ7XCLPMSV,34,70077,206643,672,20,4,23.41,36,0.19,PhD,Full-time,Married,No,No,Education,Yes,0
DT66ODHQ1F,57,75360,154212,546,40,1,5.74,12,0.74,Master's,Full-time,Single,Yes,Yes,Home,No,0
OL9V4PRCFH,36,112142,89583,392,52,1,15.27,36,0.3,Master's,Full-time,Single,Yes,No,Other,Yes,0
IU4NQFR7RU,69,56114,114087,628,88,3,24.28,60,0.8,PhD,Full-time,Single,No,Yes,Education,Yes,0
ETBNMX80IQ,32,107111,32189,364,108,2,9.84,24,0.88,PhD,Full-time,Married,No,No,Education,Yes,0
YNJPZ8PXKB,26,138264,52183,313,37,4,15.74,60,0.12,PhD,Self-employed,Married,Yes,No,Home,No,0
ZTUDFLQZV1,69,143147,127126,779,23,3,6.76,36,0.62,High School,Full-time,Divorced,No,No,Home,No,0
7D7OW784RH,27,144504,13404,411,80,2,3.14,36,0.13,High School,Unemployed,Divorced,Yes,Yes,Business,Yes,0
KVQ2W8H65I,61,117443,249256,453,44,3,6.59,12,0.61,Master's,Full-time,Divorced,No,Yes,Other,No,0
24MKMNSB3R,48,93655,43817,747,14,3,4.23,12,0.88,PhD,Part-time,Single,No,No,Auto,Yes,0
QTAE53ANLB,40,48640,10023,598,93,3,22.22,60,0.34,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,0
HV1ASCDZCC,69,146051,117967,443,111,2,11.8,24,0.74,Master's,Part-time,Divorced,No,No,Home,No,0
S1HW2QR8AU,47,49234,147675,840,96,2,19.31,60,0.74,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
2TCOK1R1UH,50,111614,17483,603,21,1,9.77,12,0.28,High School,Unemployed,Divorced,No,No,Education,Yes,0
IJZL8276WB,69,131994,10310,631,83,1,11.56,48,0.48,Master's,Unemployed,Married,Yes,No,Home,No,0
I3QESF5VTW,26,131884,156113,700,80,1,15.7,24,0.61,Master's,Unemployed,Divorced,No,Yes,Education,No,1
E5EYWNGCF7,64,25820,74511,604,74,2,18.32,48,0.3,Bachelor's,Unemployed,Single,Yes,No,Home,No,0
UPUU01YYOA,18,50901,90707,407,3,1,17.31,36,0.23,PhD,Full-time,Single,Yes,Yes,Other,Yes,0
RU2NALHYSF,61,27372,116088,422,55,4,13.8,24,0.87,Master's,Full-time,Divorced,No,No,Education,Yes,0
R7MGK39SHP,52,89443,177828,561,91,3,13.57,12,0.5,PhD,Self-employed,Divorced,Yes,No,Other,Yes,0
4JDPWLSFTU,28,91595,109186,370,108,4,17.56,12,0.51,PhD,Unemployed,Single,Yes,No,Business,Yes,1
Q617MS32VM,51,114125,238166,663,91,4,21.47,36,0.38,High School,Self-employed,Married,Yes,No,Auto,Yes,0
5C02BM3MPP,33,68400,24907,430,66,4,18.18,12,0.83,Bachelor's,Full-time,Single,No,Yes,Business,Yes,0
T8V5H892RO,26,27507,25836,629,18,2,10.76,60,0.74,High School,Self-employed,Single,Yes,No,Business,No,0
EOMZGJHD73,49,61891,42034,330,14,1,13.51,48,0.63,High School,Unemployed,Married,No,No,Auto,Yes,1
37KIODDD5I,32,82590,203364,430,1,3,13.81,48,0.6,PhD,Full-time,Married,Yes,Yes,Business,Yes,0
AEOPP4WV8D,29,49031,53035,764,28,1,19.11,12,0.79,Master's,Full-time,Single,No,No,Other,No,1
IN30WBRRK3,50,70449,216395,674,106,3,5.47,24,0.49,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0
BYO4GGP3AJ,62,22904,190659,744,35,2,12.25,48,0.76,Bachelor's,Full-time,Divorced,No,No,Business,Yes,0
3QXOJLUY84,31,145458,203275,626,21,3,12.01,60,0.14,Master's,Full-time,Divorced,No,Yes,Home,No,0
7JHED8GR7R,25,70312,30088,683,35,1,11.14,60,0.21,Bachelor's,Part-time,Divorced,No,No,Home,No,0
ODH38XOH05,25,41040,195952,659,100,4,24.81,36,0.4,Master's,Full-time,Divorced,No,No,Other,Yes,0
XTP2PCUP2A,44,114091,182912,724,97,3,24.21,48,0.75,High School,Unemployed,Single,Yes,Yes,Business,No,0
E4NV783K9J,29,95404,208211,522,96,3,11.46,24,0.45,High School,Part-time,Single,Yes,Yes,Education,Yes,0
DBQ2XPBABK,18,23104,37408,389,102,2,18.19,36,0.69,High School,Self-employed,Married,Yes,No,Business,No,0
R12EAHQFMP,60,84692,45273,511,80,4,9.15,60,0.74,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,0
XRGSWJUSR3,57,122431,189100,452,112,4,22.79,24,0.24,PhD,Self-employed,Married,Yes,No,Home,Yes,0
L8VUQU431S,59,135840,76455,798,13,1,10.4,12,0.58,High School,Part-time,Divorced,Yes,Yes,Business,No,0
UO66MX7D05,68,112273,100047,844,59,4,10.2,12,0.19,Bachelor's,Full-time,Divorced,No,Yes,Other,Yes,0
CPN5E6ZOAH,28,138596,239307,353,76,1,14.49,12,0.7,PhD,Unemployed,Single,Yes,No,Other,No,0
5PQH15L4I9,56,42331,227137,730,115,4,5.18,24,0.23,Master's,Full-time,Single,No,Yes,Home,No,0
KYQFHI8KOR,60,147825,9682,436,18,1,24.97,12,0.26,High School,Unemployed,Divorced,Yes,No,Home,Yes,1
E4FZCK7SVQ,48,74927,53971,588,118,2,4.95,12,0.7,Master's,Full-time,Single,No,Yes,Home,No,0
BJOV6OFT2E,34,51737,202191,624,109,1,5.43,48,0.31,Master's,Full-time,Married,Yes,No,Auto,Yes,0
UDFJI9BJ8Z,50,120758,212665,473,78,3,22.02,12,0.25,High School,Full-time,Married,No,No,Business,Yes,0
8Q8OFTXXDC,49,41729,206452,394,68,4,24.52,12,0.26,High School,Unemployed,Married,No,No,Business,Yes,0
2XC89ZCQN7,46,54063,176745,465,77,1,24.65,24,0.63,High School,Part-time,Single,Yes,Yes,Business,Yes,0
5J3574I0KR,38,116715,147404,837,16,1,13.0,36,0.22,PhD,Full-time,Single,No,No,Business,No,0
ITWTXEUOTR,38,22277,7659,303,73,1,22.84,36,0.52,High School,Self-employed,Married,No,No,Home,Yes,0
1F4HUPU8OA,57,103938,249332,793,117,1,22.17,48,0.57,PhD,Self-employed,Divorced,Yes,No,Home,No,0
XN7RHI4KWZ,40,52064,220441,485,77,3,17.58,36,0.86,Master's,Self-employed,Divorced,No,Yes,Auto,Yes,0
B6OBHVBC85,23,131665,104756,682,100,1,7.57,48,0.78,High School,Part-time,Single,No,No,Education,No,0
KS95IJ3FK4,39,121016,134571,849,4,2,2.03,12,0.61,Master's,Part-time,Married,Yes,Yes,Other,No,0
G1WAN4KRV6,67,138581,14942,471,115,3,21.97,36,0.22,Master's,Unemployed,Divorced,No,Yes,Business,No,0
X5XY07YE5E,55,114446,224860,655,73,2,5.86,60,0.15,Master's,Part-time,Married,No,No,Business,Yes,0
7X8C9F4F2W,54,61782,155419,736,92,2,7.3,24,0.78,PhD,Self-employed,Married,No,No,Education,No,0
HGXP2OU2FT,62,115963,110599,428,103,1,10.34,12,0.13,PhD,Full-time,Married,No,Yes,Other,Yes,0
IPWLCTYF8E,68,143024,64483,533,47,1,18.8,48,0.56,Master's,Unemployed,Married,Yes,No,Other,No,0
ML12VEADJE,25,146698,224278,326,8,2,8.42,60,0.14,Master's,Full-time,Married,No,No,Home,No,0
682EH4AW31,58,85087,41461,784,17,1,4.36,36,0.56,PhD,Unemployed,Divorced,Yes,Yes,Home,No,0
5B43VI86XW,66,26153,155315,842,29,2,11.58,48,0.13,High School,Full-time,Married,No,No,Other,No,0
BGN6FGJ78J,52,107344,171304,742,81,4,24.79,36,0.36,PhD,Full-time,Single,Yes,Yes,Business,Yes,0
DTXSTZ9NGO,68,96142,62858,426,67,1,14.0,60,0.58,Master's,Unemployed,Single,No,No,Auto,Yes,0
DPI7GZ7P46,28,52684,12919,365,16,3,24.94,24,0.51,PhD,Full-time,Divorced,Yes,No,Home,Yes,1
5EE1HLQMWW,41,140987,44073,377,35,4,20.53,12,0.12,Master's,Full-time,Single,Yes,Yes,Business,No,0
VNPXUT73S4,66,120203,77726,554,60,4,9.74,60,0.8,Master's,Part-time,Married,No,No,Education,No,0
6XCKARCZLF,38,87976,180316,619,47,1,18.49,12,0.66,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,1
MXXLAO5EF9,68,63243,145508,744,46,3,3.0,36,0.75,Master's,Full-time,Married,Yes,Yes,Home,No,0
9HBSXJ32IM,19,118549,115503,418,99,1,11.13,36,0.4,Master's,Unemployed,Divorced,Yes,No,Auto,No,0
E7VCWU45GA,57,94277,229416,343,49,2,7.48,36,0.74,High School,Unemployed,Divorced,No,No,Auto,Yes,1
9BJXP77BDL,36,19405,89644,809,38,4,16.46,60,0.86,Bachelor's,Full-time,Divorced,No,No,Education,Yes,0
PYIWLNW9OM,56,140128,7575,584,70,4,22.68,24,0.67,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
T6QX0VWI0H,45,125070,134988,386,107,3,11.56,36,0.51,Master's,Full-time,Single,Yes,No,Other,Yes,0
F61TDF2ME2,34,116806,41451,517,37,3,8.92,60,0.46,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0
6PV91KQHK9,23,37185,229489,390,114,2,19.66,60,0.37,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,1
7IAGWGMJQ4,36,145128,92510,746,81,3,3.59,12,0.72,Bachelor's,Unemployed,Divorced,No,No,Education,Yes,0
J7YFCMDTFQ,55,56746,46556,477,78,2,10.77,60,0.12,Master's,Self-employed,Divorced,Yes,No,Auto,Yes,0
LI3AAB1YLS,45,139184,109558,435,4,4,6.33,12,0.58,Master's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
2PL81A6313,19,123690,194896,600,52,2,4.71,12,0.85,High School,Unemployed,Married,Yes,Yes,Home,Yes,0
RORDEBMI1N,55,140519,217727,497,13,2,5.32,12,0.77,High School,Unemployed,Married,No,No,Auto,No,0
E71WXBHOJO,54,109166,137684,750,19,2,16.92,12,0.7,High School,Part-time,Married,No,Yes,Home,Yes,0
QS0S8B541V,68,87639,28368,421,58,4,23.19,60,0.43,Master's,Full-time,Divorced,Yes,Yes,Home,No,0
10TFTW7OYJ,69,125739,171003,540,41,2,6.6,24,0.13,PhD,Full-time,Single,No,No,Auto,No,0
8WN979KRQ7,21,120634,56383,793,115,2,12.12,60,0.75,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,1
7XGZQX5EDX,39,141626,54647,813,31,3,5.81,48,0.53,Bachelor's,Full-time,Married,Yes,No,Business,Yes,0
0O2MDZHZHW,43,56447,128649,640,71,1,2.51,36,0.18,Master's,Unemployed,Married,No,No,Education,Yes,0
ERKLCRLJFU,66,124171,38850,739,16,4,8.57,60,0.7,PhD,Full-time,Single,No,Yes,Other,No,0
ITY45VEPI8,60,40074,32644,808,61,1,10.98,36,0.88,High School,Part-time,Married,No,No,Education,No,0
5MBWVW3218,53,80748,121896,733,90,3,21.6,48,0.6,High School,Full-time,Married,Yes,Yes,Business,Yes,0
SI1FBWGCI1,30,44698,249707,721,17,3,10.57,12,0.66,PhD,Unemployed,Single,No,No,Home,No,0
2JI9B50KMV,69,117638,46129,845,94,3,2.41,12,0.33,High School,Full-time,Married,No,No,Other,Yes,0
P5RSO3N9GS,49,71118,78255,389,19,1,8.01,12,0.39,Bachelor's,Part-time,Single,Yes,Yes,Education,Yes,0
JOSNT5FHQ2,34,95545,229135,750,37,3,15.44,60,0.46,PhD,Part-time,Single,No,No,Business,Yes,0
P9K4MXEEYY,58,90704,197307,836,27,3,14.66,60,0.53,PhD,Self-employed,Divorced,No,Yes,Home,Yes,0
LAHDTUEV6M,53,138583,113592,639,61,1,23.39,24,0.49,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,Yes,0
LQCNF2EY7J,63,114450,144482,514,32,4,14.12,60,0.41,High School,Part-time,Divorced,No,No,Home,Yes,0
H88QU736LT,36,15895,57199,311,114,3,10.19,12,0.42,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
3N9NJD4O3K,52,94281,161735,681,71,2,15.03,36,0.64,Bachelor's,Full-time,Single,Yes,No,Business,No,0
Q9K9X31Q2M,63,88143,40184,657,72,3,13.99,48,0.23,Bachelor's,Part-time,Single,No,Yes,Other,Yes,0
9MKW8V2GML,57,71972,187065,624,73,2,16.75,12,0.13,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0
7FAIACCRTP,45,48498,115985,697,68,3,23.17,60,0.85,PhD,Self-employed,Divorced,No,No,Business,No,0
NITDHGWCSS,18,32498,35124,308,91,4,17.93,24,0.3,High School,Self-employed,Single,No,No,Other,Yes,1
Q11OPXSUMC,59,62394,13493,662,86,3,20.32,60,0.44,PhD,Self-employed,Divorced,Yes,No,Auto,No,0
1NUH8XD15H,35,107407,123686,778,63,3,3.78,12,0.32,Master's,Unemployed,Divorced,No,Yes,Home,No,0
P81Q3OYNJJ,65,104335,191166,326,10,1,15.2,24,0.61,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0
JU917F03U2,57,58742,12068,729,70,1,22.92,24,0.58,Master's,Unemployed,Married,No,No,Business,Yes,0
D6PMV6ILXA,50,47769,171704,711,102,1,15.13,24,0.13,High School,Part-time,Married,Yes,No,Other,Yes,0
35LOZ8UPU4,29,28348,62318,475,57,2,7.81,12,0.74,PhD,Unemployed,Single,No,Yes,Business,Yes,0
8RK1DP5BLX,25,16058,92756,503,34,1,23.3,36,0.41,PhD,Self-employed,Divorced,No,Yes,Other,Yes,1
QOBI323S72,41,58571,78579,623,74,1,17.11,24,0.81,Master's,Full-time,Single,No,Yes,Business,No,0
51A48AW576,33,49674,243457,788,45,1,18.41,36,0.27,Master's,Unemployed,Single,Yes,Yes,Education,Yes,0
DP0NYR1IO1,67,78527,97689,799,13,1,3.83,48,0.83,Bachelor's,Unemployed,Married,No,No,Education,Yes,0
60LY4R1CA3,21,25355,213777,316,59,1,17.23,60,0.75,PhD,Unemployed,Divorced,Yes,Yes,Other,Yes,1
XKJ8WSJHYG,55,77471,219348,490,36,4,15.83,24,0.82,High School,Full-time,Married,Yes,Yes,Home,Yes,0
P12T9YY6F3,61,82280,106987,499,12,2,21.18,48,0.38,Bachelor's,Full-time,Married,No,No,Auto,Yes,0
LSRARLRUVS,44,144062,131431,660,43,2,17.0,48,0.59,High School,Part-time,Married,Yes,Yes,Education,No,0
3Q1NH4QG2B,26,32402,234376,805,33,3,14.77,60,0.87,High School,Unemployed,Married,No,No,Auto,No,0
KL1QYJLIIJ,64,147323,5028,644,5,1,19.66,36,0.17,High School,Part-time,Divorced,Yes,No,Other,No,0
M770QVLYRH,33,75596,65496,736,31,2,24.92,12,0.43,High School,Part-time,Single,Yes,No,Home,No,1
QSQKKAXZLX,29,34765,124395,571,71,1,3.4,24,0.27,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,0
2ZKER8EMUO,48,132386,29539,496,39,4,11.97,12,0.1,Bachelor's,Part-time,Divorced,Yes,Yes,Other,Yes,0
UAXUJ3KF2H,41,78326,186630,363,5,1,7.26,60,0.43,PhD,Self-employed,Divorced,Yes,Yes,Business,Yes,0
ON6EZO0OPB,31,19376,85293,345,49,2,13.77,12,0.2,Bachelor's,Self-employed,Single,No,Yes,Education,Yes,0
E94H4EZK2Y,62,130810,155353,401,66,1,24.33,48,0.58,Master's,Part-time,Married,No,Yes,Education,No,0
J3MYA9HD1C,42,141387,68678,399,19,4,17.45,12,0.35,Master's,Self-employed,Married,No,No,Education,Yes,0
T9SD0UEI9W,51,85981,49814,508,36,1,11.45,60,0.21,High School,Part-time,Single,Yes,No,Auto,No,0
QS3M5U6OVC,20,108646,177550,522,65,3,10.53,60,0.36,Master's,Self-employed,Single,Yes,Yes,Other,Yes,0
YT5HA0M5E4,41,140643,247681,583,98,1,20.77,24,0.49,Master's,Unemployed,Married,Yes,Yes,Other,No,0
68LMPOZP3R,59,24658,61282,696,3,4,19.95,24,0.84,Master's,Full-time,Divorced,Yes,No,Business,No,0
BPA1P0QC16,26,69293,16869,431,29,1,13.02,60,0.65,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
EZH3G93YTQ,43,57379,247487,688,77,2,17.64,36,0.12,High School,Self-employed,Single,Yes,Yes,Education,Yes,1
M4QCAWWLTG,37,93569,210179,684,64,4,18.37,36,0.23,Bachelor's,Unemployed,Single,Yes,Yes,Business,Yes,0
BQ1U82VMHB,57,74991,85511,502,91,2,24.24,48,0.77,PhD,Full-time,Single,Yes,Yes,Business,Yes,0
YDK1FENEDP,27,36555,124982,451,27,4,7.75,36,0.3,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
9CODZV8EWA,36,60135,125676,682,36,3,22.61,48,0.56,High School,Unemployed,Divorced,No,No,Business,Yes,0
8RL1PDTWD1,20,38847,170855,407,61,3,8.13,12,0.65,PhD,Unemployed,Single,No,Yes,Education,No,0
OR9YLXDGGE,41,107309,34094,511,82,1,18.3,12,0.9,Bachelor's,Full-time,Married,Yes,No,Other,No,0
1D6PB25MR5,22,83074,189323,634,49,3,19.56,24,0.13,PhD,Unemployed,Married,No,Yes,Business,Yes,1
6WTIICWXMU,20,122806,195078,442,66,1,21.21,36,0.19,Bachelor's,Unemployed,Single,Yes,Yes,Other,No,0
F7EJNCIZ3Q,44,15312,132008,579,50,4,13.95,12,0.37,Master's,Self-employed,Married,No,No,Home,Yes,0
TIM0ZBTPGL,33,18213,243501,553,10,3,8.68,12,0.74,Master's,Part-time,Divorced,No,No,Home,Yes,1
G0Q6XW0HQH,66,31309,53241,657,64,2,21.92,12,0.59,High School,Full-time,Single,No,No,Business,No,1
7RXT22CYJG,32,146338,33093,455,14,2,10.27,60,0.69,High School,Unemployed,Married,No,Yes,Home,No,0
N40CL2DRTP,52,45216,95602,458,13,4,14.36,12,0.66,Master's,Full-time,Divorced,Yes,No,Other,Yes,0
INXR80X1BD,29,43719,142577,459,53,3,5.02,36,0.4,High School,Full-time,Divorced,Yes,Yes,Other,Yes,0
9TO3JL417T,58,102060,34465,710,95,2,21.75,24,0.12,PhD,Part-time,Single,Yes,No,Home,Yes,0
3U6PA7TTI4,61,141521,118043,742,96,4,10.64,36,0.21,PhD,Unemployed,Married,Yes,No,Home,Yes,0
YDD7H8DJPG,43,94068,223315,367,84,3,24.41,12,0.74,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
5RZ5VDDOHE,64,54074,166236,733,95,2,9.03,12,0.62,Master's,Full-time,Divorced,No,No,Auto,Yes,0
TP0OR2KGSL,51,55112,163408,511,32,1,24.57,12,0.47,PhD,Unemployed,Divorced,No,Yes,Auto,Yes,0
OJHBHMAC1X,40,117827,208177,550,85,4,2.5,24,0.56,High School,Part-time,Married,Yes,Yes,Education,No,0
HHPIX7LBSR,48,72841,56193,792,10,4,7.36,12,0.61,Master's,Self-employed,Single,Yes,No,Education,No,0
9DXCENO3EC,67,60723,67173,792,45,2,17.64,60,0.72,Master's,Full-time,Single,No,No,Business,Yes,0
W7XBDHVC2E,37,80901,62873,837,75,3,10.31,12,0.65,Master's,Self-employed,Single,No,No,Education,Yes,0
1TPFA8V74C,29,78219,169966,755,49,4,5.52,12,0.47,PhD,Full-time,Single,No,No,Auto,No,0
V6FWOFDOC0,40,120431,34271,338,10,1,20.03,48,0.12,Bachelor's,Full-time,Divorced,No,No,Home,No,0
5M4A9IVCLJ,21,120024,163537,846,103,3,18.87,24,0.56,Bachelor's,Part-time,Single,No,No,Auto,No,0
HUG8ZMM0NE,40,97040,215337,640,18,4,22.99,48,0.84,Master's,Self-employed,Single,Yes,Yes,Auto,No,0
ZNKLIIW52M,65,90805,171459,369,74,1,9.29,48,0.48,PhD,Part-time,Single,No,Yes,Auto,No,0
5UKHNNPRQM,65,112112,90316,516,89,2,17.7,24,0.41,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
NRNXGN8XRT,18,112079,136917,817,76,2,24.0,24,0.82,Master's,Part-time,Divorced,Yes,Yes,Business,Yes,1
V3MO1L6DH0,42,76712,125045,465,96,1,20.96,60,0.12,Bachelor's,Unemployed,Single,No,No,Auto,No,0
YCX8YLSAP8,19,147551,110483,801,31,2,15.77,48,0.73,High School,Full-time,Married,Yes,Yes,Education,Yes,0
J7T5GAKR4E,47,102784,132753,309,62,2,6.42,12,0.73,Master's,Full-time,Single,Yes,Yes,Auto,Yes,0
5VKFA92GRQ,20,72902,40805,488,48,1,19.31,12,0.11,High School,Self-employed,Divorced,No,No,Other,Yes,0
S8060MWMY2,38,62304,201123,545,56,3,10.38,12,0.35,PhD,Part-time,Married,No,Yes,Home,No,0
G3IXRJKZA8,42,31349,79600,353,75,3,23.5,36,0.78,High School,Unemployed,Divorced,No,Yes,Other,Yes,0
SAF8WY3FWL,37,118331,238465,781,32,1,5.74,48,0.17,High School,Self-employed,Married,No,Yes,Other,No,0
1XBPA6YZY8,66,60146,39511,742,92,2,12.74,60,0.56,Bachelor's,Full-time,Single,No,No,Other,No,0
N7YI1UR9EC,69,96999,238011,708,53,2,3.89,36,0.41,Master's,Full-time,Divorced,No,No,Business,Yes,0
M24AYMGDUU,39,116906,149565,419,13,4,20.33,36,0.88,High School,Self-employed,Married,Yes,No,Home,No,0
C3T9A398FY,38,67993,234885,798,9,4,6.24,48,0.34,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,0
MM2A0FBX2S,50,65640,101307,782,31,2,15.28,36,0.46,PhD,Full-time,Married,Yes,Yes,Business,Yes,0
A3AI24PYOW,69,76648,52780,313,68,2,6.32,60,0.24,Bachelor's,Part-time,Single,Yes,Yes,Home,No,0
BGILS55JFD,55,50469,58332,354,66,2,24.86,24,0.32,PhD,Self-employed,Single,Yes,No,Education,No,0
6K37VJ0NGZ,32,58861,126592,443,86,3,21.33,48,0.29,PhD,Part-time,Single,Yes,No,Other,No,0
W7SF6NL0P9,63,63891,83103,613,65,1,24.27,24,0.48,PhD,Unemployed,Single,No,No,Other,No,0
1FZMKFSM1I,69,129472,243237,331,8,4,10.26,12,0.13,High School,Unemployed,Divorced,Yes,Yes,Home,Yes,0
Y3QFSDRX0I,32,122186,11921,605,52,1,15.3,60,0.54,PhD,Part-time,Single,Yes,No,Other,No,0
N72CEXE2Y7,63,26602,211459,342,100,1,9.16,24,0.54,Bachelor's,Full-time,Married,No,No,Other,No,0
8WJQKLTAOP,42,70900,140106,360,8,1,7.03,24,0.55,Bachelor's,Unemployed,Divorced,No,Yes,Other,Yes,1
PRX9LJQ8KR,38,127475,86527,322,83,4,9.38,48,0.67,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
R1G9CN174B,41,131871,155392,514,33,4,24.01,36,0.55,Bachelor's,Self-employed,Single,Yes,Yes,Other,No,1
OV8NRJJNQS,22,149358,232710,697,41,3,9.59,36,0.86,Master's,Part-time,Single,Yes,No,Home,Yes,0
VDICMTUFTP,23,70124,98613,529,102,1,20.34,24,0.44,Master's,Full-time,Married,Yes,Yes,Home,No,0
6PNX3RZFEK,66,110949,161225,513,100,1,24.83,24,0.78,Master's,Part-time,Divorced,No,Yes,Education,No,0
WZC1K11Y9U,60,96466,69939,674,56,4,24.69,48,0.67,Bachelor's,Part-time,Single,No,Yes,Other,Yes,0
DP0FVL6YGN,65,99137,246954,688,85,1,11.99,36,0.52,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,0
0NASK09C66,61,96771,37088,758,29,4,6.24,60,0.25,Master's,Self-employed,Single,Yes,No,Other,Yes,0
O6UJ46J61O,64,125780,7510,303,73,1,3.11,12,0.2,Master's,Part-time,Single,Yes,Yes,Home,No,0
GO8WCJLQ9J,40,138013,11171,508,82,4,10.35,24,0.54,High School,Unemployed,Divorced,No,No,Education,Yes,0
BOH7EZ8FBB,21,98463,207909,848,82,4,24.74,48,0.44,PhD,Self-employed,Divorced,Yes,No,Business,Yes,0
6DRWLCUZK8,44,137350,106576,707,51,2,3.04,60,0.72,PhD,Self-employed,Single,No,Yes,Other,No,1
H68PG4RGA4,35,74876,246547,803,8,2,3.6,48,0.59,Bachelor's,Self-employed,Married,Yes,Yes,Other,Yes,0
QQUBGF6OXQ,38,124155,53644,590,72,4,11.73,36,0.55,High School,Self-employed,Single,Yes,No,Other,No,1
KJ877N5R5Y,45,130380,62902,486,31,3,17.35,24,0.76,Bachelor's,Self-employed,Married,Yes,No,Business,No,0
JN3QGOVQV4,52,23576,205215,707,29,2,22.37,48,0.88,Bachelor's,Part-time,Divorced,Yes,Yes,Education,Yes,0
TPDDZB1LQF,39,114705,158747,415,85,3,13.39,60,0.34,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
GOUOCZXR27,57,68494,173372,307,57,1,14.19,36,0.36,High School,Part-time,Divorced,No,No,Auto,Yes,0
2RVPYYT9CL,40,110896,191539,531,115,3,14.57,48,0.89,High School,Unemployed,Married,Yes,No,Auto,Yes,0
RS77MQX72E,20,56134,207311,651,75,4,15.57,36,0.85,PhD,Part-time,Single,Yes,No,Other,No,0
SKOLA1TZ3E,57,23106,37241,474,36,1,5.31,12,0.33,PhD,Part-time,Married,Yes,Yes,Business,No,0
YQ5RCQ7QHJ,67,45619,208347,438,31,2,14.66,12,0.86,Master's,Part-time,Single,No,Yes,Education,No,0
775LYC0BB4,27,146662,193367,586,54,4,16.69,12,0.74,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
YCSYICSZKA,42,129619,195846,731,109,4,10.53,60,0.13,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
D1EH5BOFGQ,69,148157,82858,476,77,3,5.02,60,0.37,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
A2V96NVADA,66,54688,243366,571,112,1,20.08,60,0.76,PhD,Self-employed,Divorced,No,Yes,Home,Yes,0
67WH7SU82S,25,67171,112648,401,73,4,2.04,60,0.29,Bachelor's,Unemployed,Single,No,No,Business,No,0
W0R3VNTDN0,28,16437,15445,385,15,1,5.95,60,0.88,PhD,Self-employed,Married,Yes,Yes,Business,Yes,0
FKH5XIGU5Y,22,56545,134007,431,45,3,23.12,60,0.3,Master's,Self-employed,Divorced,No,No,Education,No,0
8B19E8LDZL,62,116076,203982,308,79,1,20.18,24,0.34,Bachelor's,Unemployed,Married,No,No,Auto,Yes,0
L6AUS56BMW,54,126389,16521,607,24,4,6.37,24,0.55,PhD,Unemployed,Single,No,No,Auto,Yes,0
V4ATESCC5M,62,120515,195799,698,102,1,21.04,12,0.59,Master's,Self-employed,Divorced,No,No,Other,No,0
HQRIE3PP7Z,55,115942,91933,619,37,3,16.1,24,0.62,Master's,Self-employed,Single,No,Yes,Other,No,0
A76MK2DH5Z,46,110789,30123,516,29,2,24.81,48,0.51,Bachelor's,Part-time,Divorced,Yes,No,Other,Yes,1
